Time,X Coordinate,Y Coordinate
17.782853364944458,849.96502161026,649.2179310321808
18.03345823287964,850.648518204689,649.4953787326813
18.29847812652588,851.141454577446,649.7468841075897
18.582763671875,851.1140316724777,650.0416481494904
18.83075785636902,851.1867892742157,650.4726254940033
19.097084045410156,851.3510370254517,650.7458245754242
19.347103595733643,851.1607182025909,651.7889893054962
19.61322546005249,851.0785460472107,652.9804694652557
19.881725072860718,850.9580156207085,653.5486900806427
20.160738945007324,850.8924758434296,653.2399892807007
20.417200803756714,850.9463319182396,653.53884100914
20.68460249900818,850.5625078082085,653.5139286518097
20.93366765975952,850.465344786644,653.6878001689911
21.194764375686646,849.6380952000618,653.9751935005188
21.25727653503418,849.1166979074478,654.2859542369843
21.3358633518219,849.0192210674286,654.7664666175842
21.42961549758911,847.8790944814682,654.7277140617371
21.5233895778656,847.3128935694695,654.9241805076599
21.617764711380005,846.5233021974564,655.1968324184418
21.711407899856567,845.7936984300613,655.7609009742737
21.80516266822815,845.5564275383949,655.7327377796173
21.947131872177124,844.9951753020287,656.050740480423
22.056743383407593,844.8525810241699,655.98752617836
22.15048885345459,844.6014779806137,656.1145341396332
22.25986361503601,844.4590044021606,656.0634219646454
22.353707313537598,844.0784874558449,656.2279272079468
23.24976086616516,843.8543003797531,656.6945350170135
23.327773094177246,843.4081953763962,656.937575340271
23.73366951942444,842.6331120729446,657.893739938736
24.34228515625,842.2390043735504,658.5760939121246
24.637932538986206,841.8279746174812,659.2104578018188
25.422967672348022,841.7431953549385,659.0442144870758
25.523762941360474,841.2985870242119,658.7020397186279
25.72308588027954,840.9805682301521,658.6747777462006
26.157403707504272,840.935161113739,658.8196170330048
26.577043533325195,840.8836948871613,658.3456385135651
26.9172465801239,840.5837085843086,657.7908396720886
27.27343726158142,840.1042181253433,657.6772212982178
27.617185354232788,839.9552991986275,657.5261056423187
27.96128559112549,839.8927286267281,657.6012933254242
28.370532989501953,839.6116197109222,657.4412941932678
28.76039958000183,839.4927790760994,657.8567898273468
29.501343488693237,839.530533850193,657.9341661930084
30.499034643173218,839.61157143116,657.9408931732178
31.100473642349243,839.5641607046127,658.0631375312805
31.222941398620605,839.340697824955,657.8990507125854
31.87958836555481,839.4185489416122,657.8644824028015
31.99749231338501,839.2158463597298,657.7601337432861
33.730231285095215,839.0044051408768,657.784595489502
34.0916051864624,838.8117206096649,657.7774500846863
34.154173135757446,838.5285356640816,657.865641117096
34.25730657577515,838.113474547863,658.29430103302
34.37378525733948,837.6859331130981,658.5224711894989
34.77708601951599,837.079853117466,658.6801850795746
34.85689091682434,836.85238301754,658.7294626235962
34.95776653289795,835.7425519824028,659.1399371623993
35.366952419281006,835.3036406636238,659.5613551139832
35.73158311843872,834.5726126432419,659.5661509037018
35.798452854156494,834.2106109857559,659.7839570045471
36.216986894607544,833.7249165773392,660.1035368442535
36.590296030044556,833.1657162308693,660.3121054172516
36.958006381988525,833.0022650957108,660.3332197666168
37.30502438545227,832.7077826857567,660.3830122947693
37.65414381027222,832.4404576420784,660.6952214241028
37.992825984954834,832.2845140099525,660.8775579929352
38.05749440193176,832.0197719335556,660.9529066085815
38.48034334182739,832.893708050251,661.5011394023895
38.92284083366394,833.2881295681,662.6542532444
39.278077602386475,833.5472229123116,662.851105928421
39.646289110183716,833.7920254468918,662.9491782188416
40.01923584938049,834.1486197710037,663.1094670295715
40.35803198814392,834.2037069797516,663.1363427639008
40.7179012298584,833.9568042755127,663.3940279483795
41.09390163421631,834.1693317890167,663.5285353660583
41.461379289627075,834.1190966963768,663.5263466835022
41.78476428985596,834.0394109487534,663.3835673332214
42.12784481048584,834.1345462203026,663.5179460048676
42.478864669799805,834.1684386134148,663.592586517334
42.83869647979736,834.2379373311996,663.6540627479553
43.16714859008789,834.269705414772,663.6855411529541
43.49903321266174,834.2641773819923,663.804566860199
43.880220890045166,834.3962949514389,663.9416491985321
44.18156957626343,834.0571054816246,664.0116226673126
44.53915309906006,829.8413407802582,664.0178990364075
44.87887501716614,823.5091602802277,664.0340566635132
45.21743297576904,818.6207619309425,664.6206879615784
45.600807905197144,815.5366989970207,663.979822397232
45.95927810668945,815.0597673654556,664.6123194694519
46.34039855003357,814.4247436523438,664.3304300308228
46.418585538864136,813.6538606882095,664.8541045188904
46.5166449546814,813.0380040407181,665.3454315662384
46.87943410873413,812.5219416618347,665.3480708599091
47.23465418815613,811.8888974189758,665.9038352966309
47.57348990440369,811.9795426726341,665.7971048355103
47.91952085494995,811.1893719434738,667.3712825775146
48.255271673202515,809.4671845436096,668.4298002719879
48.32056641578674,810.7369664311409,669.6826601028442
48.69183897972107,810.8293980360031,670.566565990448
49.090476512908936,810.7724761962891,671.6102457046509
49.42016553878784,812.2440433502197,672.9809725284576
49.77310538291931,811.9575753808022,674.3226993083954
50.14445924758911,811.9048056006432,675.5865347385406
50.50090837478638,811.2306752800941,677.0616745948792
50.850000858306885,813.2696262001991,677.7497255802155
50.9271183013916,813.1790533661842,678.1521534919739
51.040751934051514,813.4138137102127,678.6894428730011
51.148520946502686,813.6264619231224,678.4057509899139
51.319236040115356,813.6320140957832,678.6194372177124
51.80447220802307,813.8892003893852,678.7027680873871
52.253724098205566,814.2826080322266,678.8244009017944
